hour_idx,load_mwh
3219,20947.99917
3220,20785.90973
3221,20510.30237
3222,20626.19737
3223,21138.56925
3224,22355.44853
3225,21981.61249
3226,22497.62431
3227,23195.99838
3228,24317.27392
3229,25290.64084
3230,24475.45604
3231,24098.39073
3232,24350.63758
3233,24502.57086
3234,25311.84312
3235,25318.02299
3236,25061.05692
3237,25634.68396
3238,25060.56547
3239,24518.40065
3240,23303.01872
3241,21886.94487
3242,21822.67313
3243,21068.27459
3244,20908.18736
3245,20635.98444
3246,20750.44784
3247,21256.49066
3248,22458.33845
3249,22089.12021
3250,22598.75801
3251,23288.50541
3252,24395.93041
3253,25357.27384
3254,24552.15859
3255,24179.75097
3256,24428.88195
3257,24578.93847
3258,25378.21421
3259,25384.31775
3260,25130.52584
3261,25697.06717
3262,25130.04046
3263,24594.57273
3264,23394.20379
3265,21917.30078
3266,21854.72209
3267,21120.19591
3268,20964.32569
3269,20699.29313
3270,20810.74134
3271,21303.45399
3272,22473.64271
3273,22114.15042
3274,22610.36334
3275,23281.94143
3276,24360.19465
3277,25296.21438
3278,24512.30747
3279,24149.70981
3280,24392.27817
3281,24538.38191
3282,25316.60313
3283,25322.54589
3284,25075.43937
3285,25627.05687
3286,25074.96678
3287,24553.60434
3288,23384.8555
3289,21899.57257
3290,21841.87509
3291,21164.64281
3292,21020.93065
3293,20776.57095
3294,20879.32607
3295,21333.60654
3296,22412.51917
3297,22081.0677
3298,22538.57543
3299,23157.76964
3300,24151.91784
3301,25014.92692
3302,24292.16568
3303,23957.85106
3304,24181.49881
3305,24316.20629
3306,25033.72534
3307,25039.20455
3308,24811.37263
3309,25319.96332
3310,24810.9369
3311,24330.24134
3312,23252.65629
3313,21218.4787
3314,21126.56706
3315,20990.67761
3316,20813.88753
3317,20766.8775
3318,20897.99564
3319,21113.31278
3320,22107.20814
3321,21693.9413
3322,21576.88659
3323,21265.15952
3324,21508.07751
3325,21957.5389
3326,21402.98971
3327,21120.71386
3328,21539.13507
3329,21691.09281
3330,22937.5181
3331,23872.68076
3332,24977.6243
3333,23881.77115
3334,23641.67939
3335,22818.91587
3336,21949.1433
3337,21021.49693
3338,20926.32379
3339,20785.61228
3340,20602.54878
3341,20553.87058
3342,20689.64148
3343,20912.59918
3344,21941.7631
3345,21513.83141
3346,21392.623
3347,21069.83423
3348,21321.37221
3349,21786.78282
3350,21212.55535
3351,20920.26289
3352,21353.53186
3353,21510.88184
3354,22801.53676
3355,23769.88384
3356,24914.0365
3357,23779.2968
3358,23530.68534
3359,22678.72591
3360,21778.0893
3361,21491.80949
3362,21432.82029
3363,20740.42628
3364,20593.49673
3365,20343.66636
3366,20448.72193
3367,20913.17274
3368,22016.23983
3369,21677.3679
3370,22145.11821
3371,22778.1748
3372,23794.57978
3373,24676.90972
3374,23937.96745
3375,23596.16827
3376,23824.823
3377,23962.54628
3378,24696.12899
3379,24701.73087
3380,24468.7983
3381,24988.7752
3382,24468.35281
3383,23976.89555
3384,22875.18576
3385,21384.66493
3386,21323.93551
3387,20611.11547
3388,20459.85141
3389,20202.65089
3390,20310.80566
3391,20788.95805
3392,21924.56628
3393,21575.69742
3394,22057.24665
3395,22708.97879
3396,23755.36832
3397,24663.72753
3398,23902.98602
3399,23551.10356
3400,23786.50374
3401,23928.28994
3402,24683.51378
3403,24689.28092
3404,24449.4767
3405,24984.79323
3406,24449.01807
3407,23943.06252
3408,22808.85163
3409,21525.99125
3410,21465.26187
3411,20752.44221
3412,20601.17822
3413,20343.97784
3414,20452.13256
3415,20930.28469
3416,22065.89231
3417,21717.02364
3418,22198.57261
3419,22850.3044
3420,23896.69337
3421,24805.05209
3422,24044.31099
3423,23692.42872
3424,23927.82877
3425,24069.61489
3426,24824.83832
3427,24830.60546
3428,24590.80137
3429,25126.11761
3430,24590.34274
3431,24084.38746
3432,22950.17718
3433,21719.87664
3434,21656.43909
3435,20911.83202
3436,20753.82259
3437,20485.15264
3438,20598.1304
3439,21097.6052
3440,22283.85399
3441,21919.42791
3442,22422.45102
3443,23103.24608
3444,24196.29761
3445,25145.16359
3446,24350.49808
3447,23982.924
3448,24228.82146
3449,24376.93038
3450,25165.83217
3451,25171.85649
3452,24921.35859
3453,25480.54668
3454,24920.87952
3455,24392.36172
3456,23207.57258
3457,21974.11379
3458,21912.43034
3459,21188.41224
3460,21034.7719
3461,20773.53088
3462,20883.38472
3463,21369.04865
3464,22522.49672
3465,22168.1473
3466,22657.26143
3467,23319.23196
3468,24382.05976
3469,25304.68884
3470,24531.99646
3471,24174.5861
3472,24413.6843
3473,24557.69789
3474,25324.78592
3475,25330.64366
3476,25087.07223
3477,25630.79832
3478,25086.6064
3479,24572.70254
3480,23420.67375
3481,21284.12462
3482,21181.31566
3483,21029.31476
3484,20831.56394
3485,20778.98026
3486,20925.64416
3487,21166.48992
3488,22278.22441
3489,21815.95944
3490,21685.02639
3491,21336.34004
3492,21608.0591
3493,22110.80994
3494,21490.51179
3495,21174.76849
3496,21642.79894
3497,21812.77323
3498,23206.97832
3499,24253.0166
3500,25488.96546
3501,24263.18477
3502,23994.62703
3503,23074.31428
3504,22101.41894
3505,21100.98366
3506,20992.13423
3507,20831.20259
3508,20621.83303
3509,20566.15982
3510,20721.44087
3511,20976.4374
3512,22153.49126
3513,21664.06616
3514,21525.44021
3515,21156.26698
3516,21443.95075
3517,21976.24045
3518,21319.497
3519,20985.20237
3520,21480.73171
3521,21660.69275
3522,23136.81361
3523,24244.31131
3524,25552.87769
3525,24255.07691
3526,23970.7402
3527,22996.35496
3528,21966.29768
3529,21801.05649
3530,21736.61214
3531,20980.1876
3532,20819.67044
3533,20546.73649
3534,20661.50729
3535,21168.90914
3536,22373.98459
3537,22003.77479
3538,22514.78126
3539,23206.38105
3540,24316.78013
3541,25280.70533
3542,24473.42788
3543,24100.02012
3544,24349.82016
3545,24500.27968
3546,25301.70194
3547,25307.82187
3548,25053.34838
3549,25621.41121
3550,25052.8617
3551,24515.95593
3552,23312.36329
3553,21857.71545
3554,21794.10168
3555,21047.4262
3556,20888.97783
3557,20619.56156
3558,20732.85315
3559,21233.71542
3560,22423.25945
3561,22057.82104
3562,22562.24149
3563,23244.9277
3564,24341.01558
3565,25292.51738
3566,24495.64439
3567,24127.04925
3568,24373.62978
3569,24522.15012
3570,25313.24337
3571,25319.28443
3572,25068.09068
3573,25628.83212
3574,25067.61027
3575,24537.62433
3576,23349.544
3577,22133.68829
3578,22073.66629
3579,21369.14959
3580,21219.64754
3581,20965.44304
3582,21072.33797
3583,21544.92056
3584,22667.30056
3585,22322.49553
3586,22798.43539
3587,23442.57577
3588,24476.77634
3589,25374.55445
3590,24622.6745
3591,24274.89098
3592,24507.54908
3593,24647.68366
3594,25394.11021
3595,25399.81018
3596,25162.79933
3597,25691.88019
3598,25162.34605
3599,24662.28417
3600,23541.28523
3601,22268.87337
3602,22209.96921
3603,21518.57345
3604,21371.85572
3605,21122.38554
3606,21227.28965
3607,21691.07085
3608,22792.54762
3609,22454.16425
3610,22921.24019
3611,23553.38409
3612,24568.32369
3613,25449.38156
3614,24711.50464
3615,24370.19824
3616,24598.52331
3617,24736.04803
3618,25468.57312
3619,25474.16693
3620,25241.57018
3621,25760.79742
3622,25241.12533
3623,24750.37661
3624,23650.25519
3625,22362.92865
3626,22304.55799
3627,21619.42422
3628,21474.03533
3629,21226.8246
3630,21330.77859
3631,21790.35931
3632,22881.85997
3633,22546.54135
3634,23009.38697
3635,23635.80552
3636,24641.55278
3637,25514.63088
3638,24783.43694
3639,24445.22176
3640,24671.47889
3641,24807.75804
3642,25533.64862
3643,25539.19177
3644,25308.70165
3645,25823.22624
3646,25308.26084
3647,24821.95685
3648,23731.79925
3649,21646.3994
3650,21542.00448
3651,21387.65876
3652,21186.85738
3653,21133.46252
3654,21282.3889
3655,21526.95003
3656,22655.83449
3657,22186.43848
3658,22053.48561
3659,21699.42032
3660,21975.331
3661,22485.83744
3662,21855.97037
3663,21535.3563
3664,22010.60675
3665,22183.20312
3666,23598.91567
3667,24661.09047
3668,25916.10548
3669,24671.4155
3670,24398.7149
3671,23464.2051
3672,22476.30157
3673,21526.34871
3674,21419.02333
3675,21260.34498
3676,21053.90691
3677,20999.01321
3678,21152.12009
3679,21403.54628
3680,22564.11961
3681,22081.5472
3682,21944.86222
3683,21580.85798
3684,21864.51374
3685,22389.35057
3686,21741.80253
3687,21412.18853
3688,21900.77971
3689,22078.22102
3690,23533.67396
3691,24625.66502
3692,25915.90949
3693,24636.27988
3694,24355.92431
3695,23395.18194
3696,22379.54702
3697,22228.90007
3698,22165.26159
3699,21418.29604
3700,21259.78613
3701,20990.26519
3702,21103.6008
3703,21604.65764
3704,22794.66377
3705,22429.0834
3706,22933.69979
3707,23616.65121
3708,24713.16488
3709,25665.03631
3710,24867.85377
3711,24499.11543
3712,24745.79175
3713,24894.36979
3714,25685.77036
3715,25691.81376
3716,25440.52243
3717,26001.4817
3718,25440.04184
3719,24909.85001
3720,23721.30815
3721,22331.84241
3722,22265.33427
3723,21484.68566
3724,21319.02803
3725,21037.35354
3726,21155.79981
3727,21679.4509
3728,22923.1182
3729,22541.05264
3730,23068.4238
3731,23782.17167
3732,24928.13065
3733,25922.92499
3734,25089.79494
3735,24704.42902
3736,24962.22876
3737,25117.50666
3738,25944.594
3739,25950.90992
3740,25688.28707
3741,26274.54178
3742,25687.7848
3743,25133.68493
3744,23891.54793
3745,22497.92624
3746,22432.8749
3747,21669.32572
3748,21507.29667
3749,21231.79201
3750,21347.64382
3751,21859.82479
3752,23076.25065
3753,22702.5539
3754,23218.37346
3755,23916.48731
3756,25037.34506
3757,26010.3493
3758,25195.46824
3759,24818.54342
3760,25070.69628
3761,25222.57295
3762,26031.54367
3763,26037.72125
3764,25780.85092
3765,26354.26423
3766,25780.35965
3767,25238.39685
3768,24023.46778
3769,22593.06885
3770,22531.6392
3771,21810.60012
3772,21657.59194
3773,21397.42582
3774,21506.82765
3775,21990.49329
3776,23139.19543
3777,22786.30401
3778,23273.40565
3779,23932.65246
3780,24991.10719
3781,25909.94006
3782,25140.42697
3783,24784.48719
3784,25022.60161
3785,25166.02264
3786,25929.95445
3787,25935.78809
3788,25693.21885
3789,26234.70775
3790,25692.75493
3791,25180.96556
3792,24033.67686
3793,22316.59142
3794,22256.90428
3795,21556.31807
3796,21407.65008
3797,21154.86379
3798,21261.16235
3799,21731.10841
3800,22847.22667
3801,22504.3453
3802,22977.6299
3803,23618.17664
3804,24646.60742
3805,25539.37684
3806,24791.69162
3807,24445.84837
3808,24677.20847
3809,24816.56125
3810,25558.8235
3811,25564.49167
3812,25328.8031
3813,25854.93222
3814,25328.35235
3815,24831.0803
3816,23716.3354
3817,21277.53795
3818,21175.46427
3819,21024.55045
3820,20828.21392
3821,20776.00631
3822,20921.62128
3823,21160.74455
3824,22264.52809
3825,21805.56917
3826,21675.57254
3827,21329.37994
3828,21599.15571
3829,22098.31095
3830,21482.44907
3831,21168.96392
3832,21633.64709
3833,21802.40575
3834,23186.63971
3835,24225.19688
3836,25452.30643
3837,24235.29233
3838,23968.65527
3839,23054.92445
3840,22088.98711
3841,21120.07027
3842,21008.58094
3843,20843.74628
3844,20629.29894
3845,20572.27551
3846,20731.32254
3847,20992.50342
3848,22198.104
3849,21696.80903
3850,21554.82103
3851,21176.69435
3852,21471.35523
3853,22016.55438
3854,21343.88315
3855,21001.48097
3856,21509.02822
3857,21693.3538
3858,23205.27457
3859,24339.63207
3860,25679.9347
3861,24350.65876
3862,24059.42612
3863,23061.40942
3864,22006.37048
3865,22046.61538
3866,21981.95049
3867,21222.93726
3868,21061.87076
3869,20788.00277
3870,20903.16635
3871,21412.30465
3872,22621.50419
3873,22250.02743
3874,22762.78271
3875,23456.74933
3876,24570.94849
3877,25538.17249
3878,24728.13232
3879,24353.44667
3880,24604.10159
3881,24755.07602
3882,25559.24096
3883,25565.38183
3884,25310.03747
3885,25880.04435
3886,25309.54912
3887,24770.80592
3888,23563.09427
3889,22532.67379
3890,22467.30452
3891,21700.02359
3892,21537.20264
3893,21260.35148
3894,21376.7695
3895,21891.4537
3896,23113.8247
3897,22738.30155
3898,23256.64212
3899,23958.16791
3900,25084.50372
3901,26062.26341
3902,25243.39971
3903,24864.63272
3904,25118.01795
3905,25270.6369
3906,26083.56137
3907,26089.76913
3908,25831.64338
3909,26407.85918
3910,25831.14971
3911,25286.53813
3912,24065.67124
3913,22931.73393
3914,22866.66481
3915,22102.90693
3916,21940.83359
3917,21665.25363
3918,21781.1371
3919,22293.45807
3920,23510.21641
3921,23136.41752
3922,23652.37807
3923,24350.68273
3924,25471.84684
3925,26445.11703
3926,25630.01324
3927,25252.9854
3928,25505.20718
3929,25657.12536
3930,26466.3172
3931,26472.49646
3932,26215.55592
3933,26789.12596
3934,26215.06452
3935,25672.95359
3936,24457.69244
3937,23271.98613
3938,23208.75527
3939,22466.57421
3940,22309.07959
3941,22041.28499
3942,22153.89466
3943,22651.74212
3944,23834.12598
3945,23470.88724
3946,23972.27145
3947,24650.8484
3948,25740.33865
3949,26686.11312
3950,25894.03672
3951,25527.66024
3952,25772.75654
3953,25920.3829
3954,26706.71437
3955,26712.71906
3956,26463.03731
3957,27020.4035
3958,26462.55979
3959,25935.76396
3960,24754.83499
3961,23393.88235
3962,23332.70913
3963,22614.67986
3964,22462.31037
3965,22203.23025
3966,22312.17541
3967,22793.8221
3968,23937.72926
3969,23586.31089
3970,24071.37924
3971,24727.87419
3972,25781.91064
3973,26696.90806
3974,25930.60712
3975,25576.15313
3976,25813.2736
3977,25956.09595
3978,26716.8389
3979,26722.64819
3980,26481.0915
3981,27020.32008
3982,26480.62952
3983,25970.97649
3984,24828.47689
3985,22676.69435
3986,22575.45061
3987,22425.76385
3988,22231.02368
3989,22179.24055
3990,22323.67157
3991,22560.85058
3992,23655.65951
3993,23200.43228
3994,23071.49262
3995,22728.11483
3996,22995.69711
3997,23490.79384
3998,22879.93939
3999,22569.00311
4000,23029.90806
4001,23197.29458
4002,24570.27364
4003,25600.38655
4004,26817.51874
4005,25610.39991
4006,25345.93082
4007,24439.62933
4008,23481.54581
4009,22420.69331
4010,22320.58278
4011,22172.57144
4012,21980.01098
4013,21928.80746
4014,22071.62188
4015,22306.14616
4016,23388.701
4017,22938.56908
4018,22811.07263
4019,22471.53824
4020,22736.1255
4021,23225.68065
4022,22621.66345
4023,22314.20745
4024,22769.95352
4025,22935.4665
4026,24293.07794
4027,25311.66088
4028,26515.16982
4029,25321.56217
4030,25060.05325
4031,24163.89592
4032,23216.53614
4033,22113.09805
4034,22005.79844
4035,21847.15821
4036,21640.76971
4037,21585.8892
4038,21738.95931
4039,21990.32511
4040,23150.6197
4041,22668.16319
4042,22531.51104
4043,22167.59422
4044,22451.18186
4045,22975.89264
4046,22328.50012
4047,21998.96529
4048,22487.43912
4049,22664.83781
4050,24119.94119
4051,25211.66998
4052,26501.60456
4053,25222.28229
4054,24941.99406
4055,23981.48243
4056,22966.09144
4057,22803.56057
4058,22734.94826
4059,21929.60168
4060,21758.70302
4061,21468.11697
4062,21590.31062
4063,22130.52885
4064,23413.543
4065,23019.38974
4066,23563.44574
4067,24299.77499
4068,25481.98954
4069,26508.25695
4070,25648.76853
4071,25251.2105
4072,25517.16644
4073,25677.35698
4074,26530.61152
4075,26537.12726
4076,26266.1956
4077,26870.9981
4078,26265.67745
4079,25694.0471
4080,24412.61167
4081,22988.61048
4082,22919.94961
4083,22114.03303
4084,21943.0134
4085,21652.22169
4086,21774.50182
4087,22315.10241
4088,23599.02464
4089,23204.59242
4090,23749.03349
4091,24485.88389
4092,25668.93518
4093,26695.92895
4094,25835.83222
4095,25437.9928
4096,25704.13698
4097,25864.4409
4098,26718.29935
4099,26724.8197
4100,26453.69629
4101,27058.92684
4102,26453.17776
4103,25881.14283
4104,24598.80044
4105,23182.62271
4106,23117.25004
4107,22349.92913
4108,22187.0997
4109,21910.23412
4110,22026.65821
4111,22541.36922
4112,23763.80389
4113,23388.26118
4114,23906.62875
4115,24608.19109
4116,25734.58557
4117,26712.3962
4118,25893.48984
4119,25514.70312
4120,25768.10155
4121,25920.72845
4122,26733.69526
4123,26739.90335
4124,26481.76415
4125,27058.00997
4126,26481.27046
4127,25936.63051
4128,24715.70002
4129,23239.68732
4130,23174.75424
4131,22412.59312
4132,22250.85863
4133,21975.8548
4134,22091.496
4135,22602.74588
4136,23816.9604
4137,23443.94299
4138,23958.82484
4139,24655.66958
4140,25774.48972
4141,26745.72514
4142,25932.32545
4143,25556.08585
4144,25807.78032
4145,25959.38089
4146,26766.88098
4147,26773.04732
4148,26516.64396
4149,27089.01486
4150,26516.15359
4151,25975.17603
4152,24762.45557
4153,22661.42645
4154,22543.82147
4155,22369.94494
4156,22143.73428
4157,22083.58288
4158,22251.3543
4159,22526.86203
4160,23798.5948
4161,23269.80172
4162,23120.02508
4163,22721.1566
4164,23031.98084
4165,23607.08643
4166,22897.51639
4167,22536.33203
4168,23071.72036
4169,23266.15696
4170,24861.01284
4171,26057.59455
4172,27471.41833
4173,26069.2261
4174,25762.01814
4175,24709.25609
4176,23596.34389
4177,22978.12097
4178,22867.54583
4179,22704.06279
4180,22491.37388
4181,22434.81803
4182,22592.56091
4183,22851.60015
4184,24047.31502
4185,23550.13058
4186,23409.30685
4187,23034.28075
4188,23326.52546
4189,23867.25408
4190,23200.09862
4191,22860.50408
4192,23363.88954
4193,23546.70368
4194,25046.22697
4195,26171.28294
4196,27500.59533
4197,26182.21922
4198,25893.37463
4199,24903.54149
4200,23857.15368
4201,23490.94227
4202,23428.92271
4203,22700.95938
4204,22546.48183
4205,22283.81729
4206,22394.26973
4207,22882.58008
4208,24042.31339
4209,23686.0331
4210,24177.81245
4211,24843.39012
4212,25912.00935
4213,26839.66592
4214,26062.76307
4215,25703.40515
4216,25943.80622
4217,26088.60455
4218,26859.87251
4219,26865.76217
4220,26620.8635
4221,27167.5524
4222,26620.39513
4223,26103.69096
4224,24945.38467
4225,23295.48758
4226,23229.29224
4227,22452.31522
4228,22287.43672
4229,22007.08701
4230,22124.97619
4231,22646.16443
4232,23883.98245
4233,23503.71384
4234,24028.60465
4235,24738.99558
4236,25879.56483
4237,26869.68041
4238,26040.46878
4239,25656.91533
4240,25913.50258
4241,26068.05016
4242,26891.24751
4243,26897.53372
4244,26636.14605
4245,27219.64346
4246,26635.64614
4247,26084.15234
4248,24847.85742
4249,23215.56032
4250,23145.86276
4251,22327.7779
4252,22154.1761
4253,21858.99382
4254,21983.12022
4255,22531.88316
4256,23835.19092
4257,23434.80329
4258,23987.4647
4259,24735.44057
4260,25936.35438
4261,26978.8544
4262,26105.77134
4263,25701.92507
4264,25972.08768
4265,26134.81197
4266,27001.56255
4267,27008.18135
4268,26732.96434
4269,27347.33308
4270,26732.43798
4271,26151.76608
4272,24850.06201
4273,23389.76391
4274,23323.015
4275,22539.54037
4276,22373.28304
4277,22090.58885
4278,22209.46391
4279,22735.01067
4280,23983.18018
4281,23599.7315
4282,24129.0118
4283,24845.34351
4284,25995.45097
4285,26993.84657
4286,26157.70051
4287,25770.93952
4288,26029.67252
4289,26185.51254
4290,27015.59403
4291,27021.93281
4292,26758.35923
4293,27346.73624
4294,26757.85515
4295,26201.74938
4296,24955.11572
4297,23529.32713
4298,23468.74196
4299,22757.61506
4300,22606.71029
4301,22350.1207
4302,22458.01858
4303,22935.03522
4304,24067.94606
4305,23719.90586
4306,24200.31127
4307,24850.49536
4308,25894.39942
4309,26800.60102
4310,26041.66649
4311,25690.61985
4312,25925.46088
4313,26066.9103
4314,26820.34027
4315,26826.09371
4316,26586.85909
4317,27120.9041
4318,26586.40155
4319,26081.64779
4320,24950.13098
4321,22534.29861
4322,22431.2082
4323,22278.79116
4324,22080.49896
4325,22027.77132
4326,22174.83674
4327,22416.34186
4328,23531.11994
4329,23067.58943
4330,22936.29793
4331,22586.65698
4332,22859.11993
4333,23363.24714
4334,22741.2508
4335,22424.64309
4336,22893.95487
4337,23064.3945
4338,24462.4165
4339,25511.31851
4340,26750.65102
4341,25521.51452
4342,25252.22154
4343,24329.38926
4344,23353.83043
4345,22306.02217
4346,22196.47948
4347,22034.5229
4348,21823.81989
4349,21767.79211
4350,21924.06213
4351,22180.68269
4352,23365.23303
4353,22872.69085
4354,22733.18201
4355,22361.65758
4356,22651.17356
4357,23186.85333
4358,22525.92719
4359,22189.50348
4360,22688.18877
4361,22869.29595
4362,24354.81802
4363,25469.36921
4364,26786.26965
4365,25480.20337
4366,25194.05576
4367,24213.46481
4368,23176.84724
4369,22980.9187
4370,22915.71466
4371,22150.37309
4372,21987.96369
4373,21711.81229
4374,21827.93606
4375,22341.31935
4376,23560.6007
4377,23186.02672
4378,23703.05713
4379,24402.80976
4380,25526.29866
4381,26501.58698
4382,25684.79303
4383,25306.9834
4384,25559.72818
4385,25711.96137
4386,26522.83111
4387,26529.02318
4388,26271.54986
4389,26846.30923
4390,26271.05744
4391,25727.82242
4392,24510.04136
4393,23113.16499
4394,23047.83924
4395,22281.06918
4396,22118.35664
4397,21841.68982
4398,21958.03033
4399,22472.37183
4400,23693.92895
4401,23318.65583
4402,23836.65128
4403,24537.70998
4404,25663.29584
4405,26640.40452
4406,25822.08604
4407,25443.57124
4408,25696.78776
4409,25849.30509
4410,26661.68829
4411,26667.89193
4412,26409.93804
4413,26985.77018
4414,26409.4447
4415,25865.19574
4416,24645.14172
4417,23132.43139
4418,23066.18884
4419,22288.65768
4420,22123.66158
4421,21843.11193
4422,21961.0852
4423,22482.64514
4424,23721.34597
4425,23340.80616
4426,23866.07131
4427,24576.9689
4428,25718.35159
4429,26709.17332
4430,25879.3703
4431,25495.5433
4432,25752.31354
4433,25906.97135
4434,26730.7558
4435,26737.0465
4436,26475.4724
4437,27059.38596
4438,26474.97214
4439,25923.08502
4440,24685.90837
4441,23189.21953
4442,23124.04636
4443,22359.06715
4444,22196.73465
4445,21920.714
4446,22036.78279
4447,22549.92301
4448,23768.62707
4449,23394.23044
4450,23911.01606
4451,24610.43738
4452,25733.39435
4453,26708.2209
4454,25891.81367
4455,25514.18293
4456,25766.80804
4457,25918.96915
4458,26729.45497
4459,26735.64411
4460,26478.2927
4461,27052.77994
4462,26477.80051
4463,25934.82269
4464,24717.61821
4465,23313.78877
4466,23253.15254
4467,22541.42639
4468,22390.39445
4469,22133.58863
4470,22241.57744
4471,22718.99605
4472,23852.86159
4473,23504.5281
4474,23985.33835
4475,24636.07034
4476,25680.85409
4477,26587.81933
4478,25828.24526
4479,25476.90279
4480,25711.94173
4481,25853.51034
4482,26607.57522
4483,26613.33351
4484,26373.89729
4485,26908.39233
4486,26373.43936
4487,25868.26025
4488,24735.78992
4489,22337.42252
4490,22236.21261
4491,22086.57585
4492,21891.90074
4493,21840.13492
4494,21984.51768
4495,22221.61745
4496,23316.0606
4497,22860.98547
4498,22732.08888
4499,22388.82582
4500,22656.3187
4501,23151.25001
4502,22540.59966
4503,22229.76726
4504,22690.51821
4505,22857.84881
4506,24230.36916
4507,25260.1379
4508,26476.86345
4509,25270.14792
4510,25005.76719
4511,24099.7685
4512,23142.00507
4513,22015.68764
4514,21922.23353
4515,21784.06357
4516,21604.30659
4517,21556.50763
4518,21689.82621
4519,21908.75682
4520,22919.33182
4521,22499.12949
4522,22380.11037
4523,22063.15186
4524,22310.14653
4525,22767.15081
4526,22203.29513
4527,21916.2821
4528,22341.7253
4529,22496.23321
4530,23763.57611
4531,24714.43276
4532,25837.91955
4533,24723.6757
4534,24479.55469
4535,23642.98349
4536,22758.61432
4537,22208.33834
4538,22153.03465
4539,21503.89984
4540,21366.1501
4541,21131.92856
4542,21230.4205
4543,21665.85349
4544,22700.00347
4545,22382.30348
4546,22820.82982
4547,23414.33449
4548,24367.2368
4549,25194.44079
4550,24501.66594
4551,24181.22159
4552,24395.5905
4553,24524.70914
4554,25212.45928
4555,25217.71117
4556,24999.33169
4557,25486.82163
4558,24998.91404
4559,24538.1619
4560,23505.28442
4561,21961.58473
4562,21904.55237
4563,21235.1271
4564,21093.07163
4565,20851.52885
4566,20953.09943
4567,21402.14305
4568,22468.61818
4569,22140.98762
4570,22593.22129
4571,23205.27755
4572,24187.9654
4573,25041.02589
4574,24326.59649
4575,23996.13579
4576,24217.20537
4577,24350.35997
4578,25059.6076
4579,25065.02365
4580,24839.81813
4581,25342.54588
4582,24839.38742
4583,24364.23323
4584,23299.07037
4585,21881.80038
4586,21821.14609
4587,21109.20787
4588,20958.13094
4589,20701.2486
4590,20809.26958
4591,21286.83045
4592,22421.03383
4593,22072.59655
4594,22553.55006
4595,23204.47595
4596,24249.571
4597,25156.80649
4598,24397.00609
4599,24045.55893
4600,24280.6679
4601,24422.2787
4602,25176.56826
4603,25182.32827
4604,24942.8207
4605,25477.475
4606,24942.36264
4607,24437.033
4608,23304.22524
4609,21964.7605
4610,21899.63415
4611,21135.20458
4612,20972.98871
4613,20697.16638
4614,20813.15177
4615,21325.9233
4616,22543.75173
4617,22169.6241
4618,22686.03841
4619,23384.9572
4620,24507.10733
4621,25481.23348
4622,24665.41283
4623,24288.05341
4624,24540.49701
4625,24692.5488
4626,25502.45229
4627,25508.63698
4628,25251.47047
4629,25825.54495
4630,25250.97864
4631,24708.39095
4632,23492.06103
4633,22215.45035
4634,22148.45836
4635,21362.1305
4636,21195.26769
4637,20911.544
4638,21030.85198
4639,21558.31266
4640,22811.02771
4641,22426.1826
4642,22957.39042
4643,23676.33084
4644,24830.62673
4645,25832.65826
4646,24993.46714
4647,24605.29766
4648,24864.97291
4649,25021.38046
4650,25854.48491
4651,25860.84678
4652,25596.31333
4653,26186.83307
4654,25595.80741
4655,25037.67643
4656,23786.50282
4657,21634.13556
4658,21515.95481
4659,21341.22704
4660,21113.90891
4661,21053.46302
4662,21222.05581
4663,21498.91235
4664,22776.87117
4665,22245.48927
4666,22094.97937
4667,21694.15813
4668,22006.50409
4669,22584.42523
4670,21871.38133
4671,21508.42872
4672,22046.43816
4673,22241.82666
4674,23844.49053
4675,25046.93037
4676,26467.67585
4677,25058.61887
4678,24749.9069
4679,23691.99082
4680,22573.6301
4681,21895.6357
4682,21778.40188
4683,21605.07412
4684,21379.57739
4685,21319.61582
4686,21486.85776
4687,21761.49597
4688,23029.21511
4689,22502.09092
4690,22352.78698
4691,21955.17734
4692,22265.02061
4693,22838.31114
4694,22130.98053
4695,21770.93609
4696,22304.63471
4697,22498.45766
4698,24088.28013
4699,25281.08538
4700,26690.44708
4701,25292.68022
4702,24986.44182
4703,23937.00232
4704,22827.60251
4705,22515.57615
4706,22442.86588
4707,21589.41892
4708,21408.31311
4709,21100.37143
4710,21229.86325
4711,21802.34673
4712,23161.99058
4713,22744.296
4714,23320.84646
4715,24101.15394
4716,25353.97781
4717,26441.54038
4718,25530.71789
4719,25109.41519
4720,25391.2557
4721,25561.01383
4722,26465.23011
4723,26472.13501
4724,26185.02161
4725,26825.94672
4726,26184.4725
4727,25578.70078
4728,24220.72994
4729,22381.22896
4730,22301.71804
4731,21368.44755
4732,21170.40277
4733,20833.65908
4734,20975.26237
4735,21601.29066
4736,23088.10302
4737,22631.34115
4738,23261.81681
4739,24115.10703
4740,25485.10845
4741,26674.39157
4742,25678.37917
4743,25217.6717
4744,25525.87297
4745,25711.50871
4746,26700.29701
4747,26707.84773
4748,26393.8804
4749,27094.75172
4750,26393.27994
4751,25730.84993
4752,24245.86707
4753,22842.92623
4754,22766.18043
4755,21865.36586
4756,21674.2084
4757,21349.17549
4758,21485.8543
4759,22090.11149
4760,23525.21765
4761,23084.34039
4762,23692.89028
4763,24516.50602
4764,25838.86352
4765,26986.78748
4766,26025.41296
4767,25580.7273
4768,25878.2104
4769,26057.39036
4770,27011.79203
4771,27019.08016
4772,26716.03153
4773,27392.52897
4774,26715.45194
